"ave_sentiment","Score","Title"
-0.189736659610103,2,"Is the Trump administration united on the Saudi-Qatar conflict?"
0,5,"How people in the US think about media, especially CNN?"
-0.166666666666667,4,"What are education requirements for government positions in Germany?"
-0.25,5,"Opposition members in cabinet"
0,5,"Why does Federal Communications Commission want to reverse Title II net neutrality?"
-0.0753778361444409,3,"Where can I find what MEPs were attending a plenary session?"
0,1,"North Korea communications before/during a missile test"
0,1,"Which powers does the UN have, and how can they be changed?"
-0.0666666666666667,2,"How does religion interfere with medical practice in US?"
0.0790569415042095,3,"Does China still import defense tech and products from Israel?"
0.333333333333333,5,"Would Australia leaving ANZUS affect its Five Eyes benefits?"
0,2,"French municipal elections: How are the seats divided based on the vote?"
0.388908729652601,6,"Does the EU-Japan trade agreement include ISDS?"
0,27,"Why don't Sinn Féin take their seats in the UK parliament?"
0,1,"With Law-making powers what are the arguments for and against a Bicameral Welsh Parliament"
-0.267261241912424,4,"What actions have the UK government taken to try to prevent another Grenfell Fire?"
0.259272486435067,1,"Why does India import a lot of military productls instead of developing and producing them locally like China?"
-0.1875,2,"Why does the U.S. mint bother coming up with coins no one uses for business?"
-0.200445931434318,7,"What are some arguments for why a ""license to vote"" is a bad idea?"
-0.395284707521047,8,"Why are the G20 summit protests in Hamburg so violent?"
-0.133333333333333,10,"What stops any nation/country from leaving the UN?"
-0.575783524136169,2,"Why do various officials insist on the fact that people should expect more terrorist attacks?"
0.0267261241912424,-1,"What would likely happen if China responded to US by flying through US airspace?"
0.173205080756888,4,"Has single-payer healthcare been actually introduced as a proposed bill recently?"
0,2,"What does Russian ""Meddling"" mean?"
0.0970142500145332,5,"Swiss elections: Is a crossed-out vote then evenly distributed among the remaining candidates on a list?"
0.391964747951093,44,"Why do some European countries provide free higher education to foreigners?"
-0.120604537831105,5,"Is there anything stopping countries negotiating trade agreements step-by-step?"
-0.0790569415042095,-5,"Is there investigation into foreign influence on the 2016 electoral college?"
-0.316227766016838,9,"What are the conditions needed to declare ISIS as defeated?"
0.0375,3,"Why does the leader of Vietnam (General Secretary of the Communist Party) hold no state positions?"
0,5,"What's behind the cat and mouse play of ISI and CIA?"
0,4,"Why does Taliban still control huge areas in Afghanistan?"
-0.363790886562178,6,"Would killing ISIS journalists be considered a war crime? If so, could ISIS use the ICC?"
0,17,"What are the differences between mercenaries and a country's armed forces?"
0.208012573584461,5,"Why is it so hard to obtain gay marriage recognition at EU level?"
0.453557367611073,9,"What is special about a Jeffersonian Democracy?"
0.129636243217534,2,"Did Lyndon Johnson predict that the Civil Rights Act of 1964 would cause the Democrats to lose the South?"
0.180277563773199,82,"How does Donald Trump Jr. benefit from releasing the e-mails he released?"
-0.2,11,"Who does the ""Crown prosecutor of Russia"" refer to?"
0.353553390593274,8,"Why do countries maintain a Ministry of Justice?"
0,2,"Are there examples of municipal mayors or alderman/alderwomen or city counsilors who became Federal senators in the US?"
0,16,"Did US make any significant fiscal changes following Panama Papers disclosures?"
0.0645497224367903,5,"Does it usually backfire if a presidential candidate challenges an incumbent from their own party?"
0,45,"How do some countries make political laws against the burka but not against nun habits?"
-0.264820789655728,3,"How effective are political banner ads by social media websites? Are obnoxious ads counter-productive?"
0,4,"Could DC be redistricted?"
-0.25,0,"Vice President becoming President"
0,0,"How much of Puerto Rico's economy is held by mainland individuals and companies?"
0,0,"Puerto Rico's political parties and statehood"
-0.226778683805536,4,"How can the monarchy in Spain disappear?"
-0.333333333333333,9,"Why is George Soros demonized in so many countries?"
-0.235747583395722,55,"Why is it a problem for Trump Jr to have met with Russians?"
0,4,"Is there a screening process within a party for US presidential hopefuls?"
-0.0721687836487032,-2,"What political aspects prevent land purchases in North America moving national borders?"
-0.49749371855331,2,"Does communism propose also ""forced"" labor for people who are ill?"
0.0790569415042095,2,"Is there any evaluation of solidarity tax impact in France?"
0.23094010767585,5,"In what ground are Indian troops in Doklam against China right now?"
0,3,"Is it possible to separate ""Marxism Non-Leninism"" from Marxim-Leninism?"
0,0,"Have any investigators requested the minutes of Trump's Oval Office meeting?"
0.299040340780554,12,"If the independence vote in Catalunya is successful. What are the possible outcomes?"
-0.408248290463863,8,"Why was homosexuality unacceptable in USSR?"
-0.170084012854152,1,"Is christian communism a real political system?"
0,6,"How is Iran able to project its power?"
0.253269529445321,9,"Was Russia really able to solve its 'Ukraine problem' by invasion?"
0.32659863237109,5,"Rules for New Hampshire's 1845 Congressional election"
-0.38829013735766,5,"Can states nullify the president's pardoning power by making federal offenses state offenses?"
0,2,"What is 'critical theory' in terms of restriction of free speech?"
0.353553390593274,9,"Do Sunnis support monarchy and Shias support republic?"
-0.110940039245046,4,"Does Iran need to violate the JCPOA agreement to obtain a nuclear warhead?"
0,0,"Can a US state senator be referred to as a representative?"
-0.25,-2,"Government vs private homicides?"
0.240535117721182,1,"Why do countries like Pakistan, India, and Bangladesh have a parliamentary form of democracy?"
0.150755672288882,6,"Is there a recommended number of representatives in European democratic countries?"
0.0721687836487032,30,"After Brexit, can the UK deal with individual countries of the EU?"
-0.0883883476483184,10,"How would an anarchist society deal with insurgents?"
-0.318198051533946,8,"Is anarchism opposed to the concept of god?"
0.115470053837925,32,"What is currently stopping the most developed states from completely abandoning cash?"
-0.0534522483824849,2,"Can US congress nullify or hinder ""Major Non-Nato Ally"" status of another country?"
0.232379000772445,2,"What are the main restrictions that apply to European military personnel when engaging in politics?"
0,2,"How do I get a bank account for political party?"
0.158113883008419,13,"Why is ""In God We Trust"" written on US currency?"
0.0790569415042095,1,"Why isn't Turkey finding Western vendors to purchase SAM systems?"
0.23094010767585,3,"Why do some promote ""Medicare for all"" and some ""Medicaid for all""?"
-0.0606339062590832,3,"Are UK, the Netherlands and Germany considering pension fund reformation after stress tests of pension funds results?"
0.195982373975546,1,"What is the significance of a black and white Union Jack?"
-0.0753778361444409,2,"Motivations for, and effect of removing, tax incentives for political campaigns?"
0,4,"Why do Pakistan and China maintain LOC, and LOAC with India respectively?"
0.221359436211787,10,"Would the Flemish Belgians prefer to unite with the Netherlands?"
-0.271360210119987,2,"What was the most measurably unpopular law ever passed in USA?"
-0.300416377715996,3,"Have high risk health insurance pools been tried in practice?"
0.348568501158668,20,"How does the judicial independence in Poland after the reforms compare to other EU countries?"
0,24,"Is 'identity politics' vs 'freedom of speech' a valid dichotomy?"
0.233333333333333,-2,"Why is Catholic Church hurrying to sanctify Mother Theresa?"
0.159900537266708,3,"In Muslim-minority countries, is it unusual for Muslim MPs or lawmakers to vote in favour of gay marriage or related legislation?"
